id,name,description,PerkType,icon_url,ConditionText,CompatibleEquipment,ExclusiveLabels,ExclusiveLabel,CraftModItem,GeneratedLabel
perkid_runeglassgem_wildsub_lightning,Electrified Wilderness Ward,+1.5% Physical and +0.5% Elemental Damage Absorption. Your Lightning attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_lightning.png,,,,,,
perkid_runeglassgem_wildadd_nature,Arboreal Rally,"+12% damage and outgoing healing while at full Health. Hits inflict Poison, dealing ${8 * perkMultiplier}% Nature damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_nature.png,,,,,,
perkid_runeglassgem_wildsub_nature,Arboreal Wilderness Ward,+1.5% Physical and +0.5% Elemental Damage Absorption. Your Nature attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_nature.png,,,,,,
perkid_runeglassgem_wildadd_arcane,Empowered Rally,"+12% damage and outgoing healing while at full Health. Hits inflict Hex, dealing ${8 * perkMultiplier}% Arcane damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_arcane.png,,,,,,
perkid_runeglassgem_wildsub_arcane,Empowered Wilderness Ward,+1.5% Physical and +0.5% Elemental Damage Absorption. Your Arcane attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_arcane.png,,,,,,
perkid_runeglassgem_wildadd_melee,Punishing Rally,+12% damage and outgoing healing while at full Health. Your melee attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_melee.png,,,,,,
perkid_runeglassgem_wildsub_melee,Punishing Wilderness Ward,+1.5% Physical and +0.5% Elemental Damage Absorption. Your melee attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_melee.png,,,,,,
perkid_runeglassgem_wildadd_ranged,Sighted Rally,+12% damage and outgoing healing while at full Health. Your ranged attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_ranged.png,,,,,,
perkid_runeglassgem_wildsub_ranged,Sighted Wilderness Ward,+1.5% Physical and +0.5% Elemental Damage Absorption. Your ranged attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/diamondcutt4_ranged.png,,,,,,
perkid_runeglassgem_thrustadd_heal,Leeching Opportunist,+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Heal for 3% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_health.png,,,,,,
perkid_runeglassgem_thrustsub_heal,Leeching Thrust Ward,+4% Thrust Damage Absorption. Heal for 1% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_health.png,,,,,,
perkid_runeglassgem_thrustadd_stamina,Energized Opportunist,+13% damage against and +3.5000000000000004% healing to targets below 50% Health. +4 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_stamina.png,,,,,,
perkid_runeglassgem_thrustsub_stamina,Energized Thrust Ward,+4% Thrust Damage Absorption. +1 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_stamina.png,,,,,,
perkid_runeglassgem_thrustadd_mana,Siphoning Opportunist,+13% damage against and +3.5000000000000004% healing to targets below 50% Health. +1.5 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_mana.png,,,,,,
perkid_runeglassgem_thrustsub_mana,Siphoning Thrust Ward,+4% Thrust Damage Absorption. +0.8 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_mana.png,,,,,,
perkid_runeglassgem_thrustadd_fire,Ignited Opportunist,"+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Hits inflict Burn, dealing ${8 * perkMultiplier}% Fire damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_fire.png,,,,,,
perkid_runeglassgem_thrustsub_fire,Ignited Thrust Ward,+4% Thrust Damage Absorption. Your Fire attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_fire.png,,,,,,
perkid_runeglassgem_thrustadd_ice,Frozen Opportunist,"+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Hits inflict Frostburn, dealing ${8 * perkMultiplier}% Ice damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_ice.png,,,,,,
perkid_runeglassgem_thrustsub_ice,Frozen Thrust Ward,+4% Thrust Damage Absorption. Your Ice attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_ice.png,,,,,,
perkid_runeglassgem_thrustadd_void,Abyssal Opportunist,"+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Hits inflict Corrosion, dealing ${8 * perkMultiplier}% Void damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_void.png,,,,,,
perkid_runeglassgem_thrustsub_void,Abyssal Thrust Ward,+4% Thrust Damage Absorption. Your Void attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_void.png,,,,,,
perkid_runeglassgem_thrustadd_lightning,Electrified Opportunist,"+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Hits inflict Surge, dealing ${8 * perkMultiplier}% Lightning damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_lightning.png,,,,,,
perkid_runeglassgem_thrustsub_lightning,Electrified Thrust Ward,+4% Thrust Damage Absorption. Your Lightning attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_lightning.png,,,,,,
perkid_runeglassgem_thrustadd_nature,Arboreal Opportunist,"+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Hits inflict Poison, dealing ${8 * perkMultiplier}% Nature damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_nature.png,,,,,,
perkid_runeglassgem_thrustsub_nature,Arboreal Thrust Ward,+4% Thrust Damage Absorption. Your Nature attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_nature.png,,,,,,
perkid_runeglassgem_thrustadd_arcane,Empowered Opportunist,"+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Hits inflict Hex, dealing ${8 * perkMultiplier}% Arcane damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_arcane.png,,,,,,
perkid_runeglassgem_thrustsub_arcane,Empowered Thrust Ward,+4% Thrust Damage Absorption. Your Arcane attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_arcane.png,,,,,,
perkid_runeglassgem_thrustadd_melee,Punishing Opportunist,+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Your melee attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_melee.png,,,,,,
perkid_runeglassgem_thrustsub_melee,Punishing Thrust Ward,+4% Thrust Damage Absorption. Your melee attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_melee.png,,,,,,
perkid_runeglassgem_thrustadd_ranged,Sighted Opportunist,+13% damage against and +3.5000000000000004% healing to targets below 50% Health. Your ranged attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_ranged.png,,,,,,
perkid_runeglassgem_thrustsub_ranged,Sighted Thrust Ward,+4% Thrust Damage Absorption. Your ranged attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/emeraldcutt4_ranged.png,,,,,,
perkid_runeglassgem_strikeadd_heal,Leeching Retaliate,Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Heal for 3% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_health.png,,,,,,
perkid_runeglassgem_strikesub_heal,Leeching Strike Ward,+4% Strike Damage Absorption. Heal for 1% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_health.png,,,,,,
perkid_runeglassgem_strikeadd_stamina,Energized Retaliate,Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Gain 4 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_stamina.png,,,,,,
perkid_runeglassgem_strikesub_stamina,Energized Strike Ward,+4% Strike Damage Absorption. Gain 1 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_stamina.png,,,,,,
perkid_runeglassgem_strikeadd_mana,Siphoning Retaliate,Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). +1.5 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_mana.png,,,,,,
perkid_runeglassgem_strikesub_mana,Siphoning Strike Ward,+4% Strike Damage Absorption. Gain 0.8 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_mana.png,,,,,,
perkid_runeglassgem_strikeadd_fire,Ignited Retaliate,"Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Hits inflict Burn, dealing ${8 * perkMultiplier}% Fire damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_fire.png,,,,,,
perkid_runeglassgem_strikesub_fire,Ignited Strike Ward,+4% Strike Damage Absorption. Your Fire attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_fire.png,,,,,,
perkid_runeglassgem_strikeadd_ice,Frozen Retaliate,"Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Hits inflict Frostburn, dealing ${8 * perkMultiplier}% Ice damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_ice.png,,,,,,
perkid_runeglassgem_strikesub_ice,Frozen Strike Ward,+4% Strike Damage Absorption. Your Ice attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_ice.png,,,,,,
perkid_runeglassgem_strikeadd_void,Abyssal Retaliate,"Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Hits inflict Corrosion, dealing ${8 * perkMultiplier}% Void damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_void.png,,,,,,
perkid_runeglassgem_strikesub_void,Abyssal Strike Ward,+4% Strike Damage Absorption. Your Void attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_void.png,,,,,,
perkid_runeglassgem_strikeadd_lightning,Electrified Retaliate,"Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Hits inflict Surge, dealing ${8 * perkMultiplier}% Lightning damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_lightning.png,,,,,,
perkid_runeglassgem_strikesub_lightning,Electrified Strike Ward,+4% Strike Damage Absorption. Your Lightning attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_lightning.png,,,,,,
perkid_runeglassgem_strikeadd_nature,Arboreal Retaliate,"Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Hits inflict Poison, dealing ${8 * perkMultiplier}% Nature damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_nature.png,,,,,,
perkid_runeglassgem_strikesub_nature,Arboreal Strike Ward,+4% Strike Damage Absorption. Your Nature attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_nature.png,,,,,,
perkid_runeglassgem_strikeadd_arcane,Empowered Retaliate,"Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Hits inflict Hex, dealing ${8 * perkMultiplier}% Arcane damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_arcane.png,,,,,,
perkid_runeglassgem_strikesub_arcane,Empowered Strike Ward,+4% Strike Damage Absorption. Your Arcane attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_arcane.png,,,,,,
perkid_runeglassgem_strikeadd_melee,Punishing Retaliate,Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Your melee attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_melee.png,,,,,,
perkid_runeglassgem_strikesub_melee,Punishing Strike Ward,+4% Strike Damage Absorption. Your melee attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_melee.png,,,,,,
perkid_runeglassgem_strikeadd_ranged,Sighted Retaliate,Gain a stack of +8% damage for 5s after blocking or taking a hit. (Max 3 stacks). Your ranged attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_ranged.png,,,,,,
perkid_runeglassgem_strikesub_ranged,Sighted Strike Ward,+4% Strike Damage Absorption. Your ranged attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/jaspercutt4_ranged.png,,,,,,
perkid_runeglassgem_crueladd_heal,Leeching Cruel,+10% damage against targets affected by Crowd Control effects. Heal for 3% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/malachitecutt4_health.png,,,,,,
perkid_runeglassgem_cruelsub_heal,Leeching Spectral Ward,+1.5% Elemental and +0.5% Physical Damage Absorption. Heal for 1% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/malachitecutt4_health.png,,,,,,
perkid_runeglassgem_crueladd_stamina,Energized Cruel,+10% damage against targets affected by Crowd Control effects. +4 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/malachitecutt4_stamina.png,,,,,,
